timestamp_iso,timestamp,soil_raw,rain_raw,soil_pct,rain_pct,soil_smoothed,rain_smoothed,soil_status,rain_status,soil_trend,rain_trend,alerts
2026-04-25T09:38:37.728044+00:00,1777109917.7280443,593,912,7.94,11.73,29.34,14.07,low,none,rising,rising,
2026-04-25T09:38:37.729361+00:00,1777109917.7293606,587,916,9.71,11.2,28.45,14.3,low,none,rising,rising,
2026-04-25T09:38:37.729803+00:00,1777109917.729803,579,921,12.06,10.53,27.5,14.52,low,none,stable,rising,
2026-04-25T09:38:37.730343+00:00,1777109917.7303429,571,925,14.41,10.0,26.51,14.73,low,none,falling,falling,
2026-04-25T09:38:37.730970+00:00,1777109917.7309701,563,930,16.76,9.33,25.44,14.93,low,none,falling,falling,
2026-04-25T09:38:37.731425+00:00,1777109917.7314248,553,934,19.71,8.8,24.34,15.13,dry,light,falling,falling,TOO_DRY
2026-04-25T09:38:37.731874+00:00,1777109917.7318735,544,938,22.35,8.27,23.16,15.33,dry,light,falling,falling,TOO_DRY
2026-04-25T09:38:37.732253+00:00,1777109917.7322526,534,942,25.29,7.73,16.03,9.7,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:37.732628+00:00,1777109917.7326279,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:37.732988+00:00,1777109917.732988,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:39.551453+00:00,1777109919.5514529,593,912,7.94,11.73,20.84,8.72,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:39.914120+00:00,1777109919.9141202,587,916,9.71,11.2,20.26,8.87,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:39.915215+00:00,1777109919.9152153,579,921,12.06,10.53,19.67,9.02,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:39.915729+00:00,1777109919.9157286,571,925,14.41,10.0,19.01,9.17,dry,none,falling,rising,TOO_DRY
2026-04-25T09:38:39.916176+00:00,1777109919.9161756,563,930,16.76,9.33,18.31,9.3,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:39.916561+00:00,1777109919.9165614,553,934,19.71,8.8,17.61,9.43,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:39.917084+00:00,1777109919.917084,544,938,22.35,8.27,16.84,9.57,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:39.917643+00:00,1777109919.917643,534,942,25.29,7.73,16.03,9.7,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:39.918080+00:00,1777109919.91808,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:39.918480+00:00,1777109919.9184804,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:39.918867+00:00,1777109919.9188666,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:38:47.899574+00:00,1777109927.8995743,369,601,73.82,53.2,32.5,13.32,low,none,rising,rising,
2026-04-25T09:38:48.155228+00:00,1777109928.155228,380,601,70.59,53.2,39.23,18.8,low,light,rising,rising,
2026-04-25T09:38:48.156355+00:00,1777109928.1563547,391,600,67.35,53.33,45.18,24.37,optimal,light,rising,rising,
2026-04-25T09:38:48.156868+00:00,1777109928.1568675,587,916,9.71,11.2,43.6,24.73,low,light,rising,rising,
2026-04-25T09:38:48.677237+00:00,1777109928.6772368,579,921,12.06,10.53,41.95,25.08,low,light,falling,rising,
2026-04-25T09:38:48.678175+00:00,1777109928.6781747,571,925,14.41,10.0,40.18,25.43,low,light,falling,falling,
2026-04-25T09:38:48.678769+00:00,1777109928.6787689,563,930,16.76,9.33,38.31,25.77,low,light,falling,falling,
2026-04-25T09:38:48.679203+00:00,1777109928.6792028,553,934,19.71,8.8,35.55,26.2,low,light,falling,falling,
2026-04-25T09:38:48.679599+00:00,1777109928.6795993,544,938,22.35,8.27,29.12,20.58,low,light,falling,falling,
2026-04-25T09:38:48.680114+00:00,1777109928.680114,534,942,25.29,7.73,23.45,14.9,dry,none,falling,falling,TOO_DRY
2026-04-25T09:38:48.680527+00:00,1777109928.6805274,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:48.680979+00:00,1777109928.6809788,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:48.681463+00:00,1777109928.6814625,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:38:49.554220+00:00,1777109929.5542202,587,916,9.71,11.2,24.48,8.07,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:49.694534+00:00,1777109929.6945336,579,921,12.06,10.53,23.9,8.22,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:49.695430+00:00,1777109929.6954298,571,925,14.41,10.0,23.23,8.37,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:49.696028+00:00,1777109929.696028,563,930,16.76,9.33,22.54,8.5,dry,none,falling,rising,TOO_DRY
2026-04-25T09:38:49.696506+00:00,1777109929.696506,553,934,19.71,8.8,21.84,8.63,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:49.696893+00:00,1777109929.6968935,544,938,22.35,8.27,21.07,8.77,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:49.697372+00:00,1777109929.6973724,534,942,25.29,7.73,20.26,8.9,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:49.697767+00:00,1777109929.6977673,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:49.698272+00:00,1777109929.6982722,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:49.698762+00:00,1777109929.6987624,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:38:52.256982+00:00,1777109932.2569816,587,916,9.71,11.2,24.48,8.07,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:52.317799+00:00,1777109932.317799,579,921,12.06,10.53,23.9,8.22,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:52.318708+00:00,1777109932.3187084,571,925,14.41,10.0,23.23,8.37,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:52.319639+00:00,1777109932.3196387,563,930,16.76,9.33,22.54,8.5,dry,none,falling,rising,TOO_DRY
2026-04-25T09:38:52.320353+00:00,1777109932.3203528,553,934,19.71,8.8,21.84,8.63,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:52.320742+00:00,1777109932.320742,544,938,22.35,8.27,21.07,8.77,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:52.321234+00:00,1777109932.3212335,534,942,25.29,7.73,20.26,8.9,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:52.321965+00:00,1777109932.3219652,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:52.322480+00:00,1777109932.3224804,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:52.322893+00:00,1777109932.3228931,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:38:53.683515+00:00,1777109933.683515,587,916,9.71,11.2,24.48,8.07,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:53.733987+00:00,1777109933.7339866,579,921,12.06,10.53,23.9,8.22,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:53.735431+00:00,1777109933.7354314,571,925,14.41,10.0,23.23,8.37,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:53.735872+00:00,1777109933.735872,563,930,16.76,9.33,22.54,8.5,dry,none,falling,rising,TOO_DRY
2026-04-25T09:38:53.736251+00:00,1777109933.7362506,553,934,19.71,8.8,21.84,8.63,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:53.736721+00:00,1777109933.7367206,544,938,22.35,8.27,21.07,8.77,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:53.737141+00:00,1777109933.737141,534,942,25.29,7.73,20.26,8.9,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:53.737508+00:00,1777109933.7375083,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:53.737901+00:00,1777109933.737901,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:53.738273+00:00,1777109933.7382734,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:38:55.536638+00:00,1777109935.5366383,587,916,9.71,11.2,24.48,8.07,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:55.737454+00:00,1777109935.737454,579,921,12.06,10.53,23.9,8.22,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:55.738483+00:00,1777109935.7384834,571,925,14.41,10.0,23.23,8.37,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:55.739012+00:00,1777109935.7390122,563,930,16.76,9.33,22.54,8.5,dry,none,falling,rising,TOO_DRY
2026-04-25T09:38:55.739578+00:00,1777109935.7395778,553,934,19.71,8.8,21.84,8.63,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:55.740016+00:00,1777109935.7400165,544,938,22.35,8.27,21.07,8.77,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:55.740398+00:00,1777109935.740398,534,942,25.29,7.73,20.26,8.9,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:55.740793+00:00,1777109935.740793,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:55.741333+00:00,1777109935.7413332,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:55.741816+00:00,1777109935.7418158,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:38:56.864787+00:00,1777109936.8647866,587,916,9.71,11.2,24.48,8.07,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:56.962162+00:00,1777109936.962162,579,921,12.06,10.53,23.9,8.22,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:56.963706+00:00,1777109936.9637063,571,925,14.41,10.0,23.23,8.37,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:56.964336+00:00,1777109936.9643364,563,930,16.76,9.33,22.54,8.5,dry,none,falling,rising,TOO_DRY
2026-04-25T09:38:56.964876+00:00,1777109936.9648757,553,934,19.71,8.8,21.84,8.63,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:56.965361+00:00,1777109936.9653609,544,938,22.35,8.27,21.07,8.77,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:56.965753+00:00,1777109936.9657528,534,942,25.29,7.73,20.26,8.9,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:56.966122+00:00,1777109936.966122,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:56.966484+00:00,1777109936.966484,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:56.966849+00:00,1777109936.9668486,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:38:58.392999+00:00,1777109938.392999,587,916,9.71,11.2,24.48,8.07,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:58.504003+00:00,1777109938.5040033,579,921,12.06,10.53,23.9,8.22,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:58.505045+00:00,1777109938.5050454,571,925,14.41,10.0,23.23,8.37,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:58.505503+00:00,1777109938.5055034,563,930,16.76,9.33,22.54,8.5,dry,none,falling,rising,TOO_DRY
2026-04-25T09:38:58.505972+00:00,1777109938.5059724,553,934,19.71,8.8,21.84,8.63,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:58.506469+00:00,1777109938.506469,544,938,22.35,8.27,21.07,8.77,dry,none,falling,stable,TOO_DRY
2026-04-25T09:38:58.507001+00:00,1777109938.5070012,534,942,25.29,7.73,20.26,8.9,dry,none,stable,stable,TOO_DRY
2026-04-25T09:38:58.507553+00:00,1777109938.507553,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:58.508031+00:00,1777109938.5080307,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:38:58.508405+00:00,1777109938.5084052,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:38:58.508773+00:00,1777109938.508773,454,967,48.82,4.4,29.37,7.22,low,none,rising,stable,
2026-04-25T09:38:59.776513+00:00,1777109939.7765126,579,921,12.06,10.53,28.79,7.37,low,none,rising,stable,
2026-04-25T09:39:00.169780+00:00,1777109940.1697805,571,925,14.41,10.0,28.12,7.52,low,none,stable,stable,
2026-04-25T09:39:00.170753+00:00,1777109940.1707532,563,930,16.76,9.33,27.42,7.65,low,none,falling,stable,
2026-04-25T09:39:00.171420+00:00,1777109940.17142,553,934,19.71,8.8,26.73,7.78,low,none,falling,rising,
2026-04-25T09:39:00.172118+00:00,1777109940.1721182,544,938,22.35,8.27,25.95,7.92,low,none,falling,stable,
2026-04-25T09:39:00.172617+00:00,1777109940.172617,534,942,25.29,7.73,25.14,8.05,low,none,falling,stable,
2026-04-25T09:39:00.173018+00:00,1777109940.1730175,523,946,28.53,7.2,23.49,8.28,dry,none,stable,stable,TOO_DRY
2026-04-25T09:39:00.173405+00:00,1777109940.173405,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:39:00.173773+00:00,1777109940.1737728,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:39:00.174325+00:00,1777109940.174325,454,967,48.82,4.4,29.37,7.22,low,none,rising,stable,
2026-04-25T09:39:01.590826+00:00,1777109941.5908256,579,921,12.06,10.53,28.79,7.37,low,none,rising,stable,
2026-04-25T09:39:01.978904+00:00,1777109941.9789038,571,925,14.41,10.0,28.12,7.52,low,none,stable,stable,
2026-04-25T09:39:01.979851+00:00,1777109941.979851,563,930,16.76,9.33,27.42,7.65,low,none,falling,stable,
2026-04-25T09:39:01.980300+00:00,1777109941.9803004,553,934,19.71,8.8,26.73,7.78,low,none,falling,rising,
2026-04-25T09:39:01.981325+00:00,1777109941.981325,544,938,22.35,8.27,25.95,7.92,low,none,falling,stable,
2026-04-25T09:39:01.982361+00:00,1777109941.9823606,534,942,25.29,7.73,25.14,8.05,low,none,falling,stable,
2026-04-25T09:39:01.982862+00:00,1777109941.982862,523,946,28.53,7.2,23.49,8.28,dry,none,stable,stable,TOO_DRY
2026-04-25T09:39:01.983249+00:00,1777109941.983249,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T09:39:01.983783+00:00,1777109941.983783,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:39:01.984166+00:00,1777109941.9841664,454,967,48.82,4.4,29.37,7.22,low,none,rising,stable,
2026-04-25T09:39:01.984535+00:00,1777109941.9845347,442,970,52.35,4.0,33.82,6.55,low,none,rising,stable,
2026-04-25T09:39:04.286144+00:00,1777109944.2861445,496,602,36.47,53.07,35.92,12.08,low,none,rising,rising,
2026-04-25T09:39:04.681254+00:00,1777109944.6812544,571,925,14.41,10.0,34.92,12.3,low,none,rising,rising,
2026-04-25T09:39:04.682497+00:00,1777109944.6824965,563,930,16.76,9.33,33.86,12.5,low,none,falling,rising,
2026-04-25T09:39:04.683410+00:00,1777109944.68341,553,934,19.71,8.8,32.76,12.7,low,none,falling,rising,
2026-04-25T09:39:04.684003+00:00,1777109944.6840029,544,938,22.35,8.27,31.58,12.9,low,none,falling,falling,
2026-04-25T09:39:04.684422+00:00,1777109944.6844225,534,942,25.29,7.73,29.52,13.2,low,none,falling,falling,
2026-04-25T09:39:04.684912+00:00,1777109944.684912,523,946,28.53,7.2,26.98,13.55,low,none,falling,falling,
2026-04-25T09:39:04.685294+00:00,1777109944.6852937,512,950,31.76,6.67,24.41,13.88,dry,none,rising,falling,TOO_DRY
2026-04-25T09:39:04.685748+00:00,1777109944.6857479,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:39:04.686174+00:00,1777109944.6861742,454,967,48.82,4.4,29.37,7.22,low,none,rising,stable,
2026-04-25T09:39:05.659439+00:00,1777109945.6594388,571,925,14.41,10.0,29.08,7.3,low,none,rising,stable,
2026-04-25T09:39:05.808947+00:00,1777109945.808947,563,930,16.76,9.33,28.71,7.37,low,none,rising,stable,
2026-04-25T09:39:05.809868+00:00,1777109945.8098683,553,934,19.71,8.8,28.38,7.43,low,none,falling,stable,
2026-04-25T09:39:05.810382+00:00,1777109945.8103821,544,938,22.35,8.27,28.01,7.5,low,none,falling,rising,
2026-04-25T09:39:05.810841+00:00,1777109945.8108413,534,942,25.29,7.73,27.61,7.57,low,none,falling,stable,
2026-04-25T09:39:05.811278+00:00,1777109945.8112779,523,946,28.53,7.2,27.2,7.63,low,none,falling,stable,
2026-04-25T09:39:05.812027+00:00,1777109945.8120275,512,950,31.76,6.67,25.95,7.8,low,none,stable,stable,
2026-04-25T09:39:05.812434+00:00,1777109945.8124342,478,960,41.76,5.33,25.07,7.92,low,none,rising,stable,
2026-04-25T09:39:05.812807+00:00,1777109945.8128066,454,967,48.82,4.4,29.37,7.22,low,none,rising,stable,
2026-04-25T09:39:05.813213+00:00,1777109945.8132133,442,970,52.35,4.0,33.82,6.55,low,none,rising,stable,
2026-04-25T09:39:05.813590+00:00,1777109945.8135896,430,972,55.88,3.73,38.34,5.92,low,none,rising,falling,
2026-04-25T09:39:07.085037+00:00,1777109947.0850375,563,930,16.76,9.33,37.64,6.05,low,none,rising,stable,
2026-04-25T09:39:07.456782+00:00,1777109947.456782,553,934,19.71,8.8,36.95,6.18,low,none,stable,stable,
2026-04-25T09:39:07.458017+00:00,1777109947.4580173,544,938,22.35,8.27,36.17,6.32,low,none,falling,stable,
2026-04-25T09:39:07.458502+00:00,1777109947.4585016,534,942,25.29,7.73,35.37,6.45,low,none,falling,rising,
2026-04-25T09:39:07.459235+00:00,1777109947.4592354,523,946,28.53,7.2,33.71,6.68,low,none,falling,stable,
2026-04-25T09:39:07.460049+00:00,1777109947.460049,512,950,31.76,6.67,31.58,6.97,low,none,falling,stable,
2026-04-25T09:39:07.460505+00:00,1777109947.4605052,478,960,41.76,5.33,30.26,7.13,low,none,rising,stable,
2026-04-25T09:39:07.460953+00:00,1777109947.4609528,454,967,48.82,4.4,29.37,7.22,low,none,rising,stable,
2026-04-25T09:39:07.461471+00:00,1777109947.4614713,442,970,52.35,4.0,33.82,6.55,low,none,rising,stable,
2026-04-25T09:39:07.461907+00:00,1777109947.4619067,430,972,55.88,3.73,38.34,5.92,low,none,rising,falling,
2026-04-25T09:39:07.462281+00:00,1777109947.4622812,419,975,59.12,3.33,42.94,5.3,low,none,rising,stable,
2026-04-25T09:39:14.372719+00:00,1777109954.372719,529,606,26.76,52.53,43.12,10.9,low,none,rising,rising,
2026-04-25T09:39:14.481150+00:00,1777109954.4811502,539,607,23.82,52.4,42.53,16.55,low,light,stable,rising,
2026-04-25T09:39:14.482297+00:00,1777109954.482297,549,609,20.88,52.13,41.17,22.23,low,light,falling,rising,
2026-04-25T09:39:14.482771+00:00,1777109954.4827707,553,934,19.71,8.8,38.42,22.66,low,light,falling,rising,
2026-04-25T09:39:14.483239+00:00,1777109954.4832387,544,938,22.35,8.27,35.11,23.15,low,light,falling,rising,
2026-04-25T09:39:14.483650+00:00,1777109954.4836502,534,942,25.29,7.73,31.73,23.62,low,light,falling,falling,
2026-04-25T09:39:14.484035+00:00,1777109954.4840353,523,946,28.53,7.2,28.31,24.05,low,light,falling,falling,
2026-04-25T09:39:14.484419+00:00,1777109954.484419,512,950,31.76,6.67,24.89,24.47,dry,light,rising,falling,TOO_DRY
2026-04-25T09:39:14.484929+00:00,1777109954.4849286,478,960,41.76,5.33,26.76,18.57,low,light,rising,falling,
2026-04-25T09:39:14.485588+00:00,1777109954.485588,454,967,48.82,4.4,29.89,12.57,low,none,rising,falling,
2026-04-25T09:39:14.486072+00:00,1777109954.4860718,442,970,52.35,4.0,33.82,6.55,low,none,rising,stable,
2026-04-25T09:39:14.486527+00:00,1777109954.4865272,430,972,55.88,3.73,38.34,5.92,low,none,rising,falling,
2026-04-25T09:39:14.486928+00:00,1777109954.4869285,419,975,59.12,3.33,42.94,5.3,low,none,rising,stable,
2026-04-25T09:39:21.746701+00:00,1777109961.7467005,559,611,17.94,51.87,42.02,10.82,low,none,rising,rising,
2026-04-25T09:39:22.684292+00:00,1777109962.6842916,568,613,15.29,51.6,40.37,16.37,low,light,falling,rising,
2026-04-25T09:39:22.685449+00:00,1777109962.6854486,576,615,12.94,51.33,38.01,21.95,low,light,falling,rising,
2026-04-25T09:39:22.685949+00:00,1777109962.6859486,553,934,19.71,8.8,35.26,22.38,low,light,falling,rising,
2026-04-25T09:39:22.686379+00:00,1777109962.686379,544,938,22.35,8.27,31.95,22.87,low,light,falling,rising,
2026-04-25T09:39:22.686829+00:00,1777109962.686829,534,942,25.29,7.73,28.57,23.33,low,light,falling,falling,
2026-04-25T09:39:22.687328+00:00,1777109962.6873279,523,946,28.53,7.2,25.15,23.77,low,light,stable,falling,
2026-04-25T09:39:22.687733+00:00,1777109962.687733,512,950,31.76,6.67,21.73,24.18,dry,light,rising,falling,TOO_DRY
2026-04-25T09:39:22.688108+00:00,1777109962.6881077,478,960,41.76,5.33,24.7,18.37,dry,light,rising,falling,TOO_DRY
2026-04-25T09:39:22.688474+00:00,1777109962.6884742,454,967,48.82,4.4,28.89,12.47,low,none,rising,falling,
2026-04-25T09:39:22.688851+00:00,1777109962.6888506,442,970,52.35,4.0,33.82,6.55,low,none,rising,stable,
2026-04-25T09:39:22.689332+00:00,1777109962.6893318,430,972,55.88,3.73,38.34,5.92,low,none,rising,falling,
2026-04-25T09:39:22.689755+00:00,1777109962.6897552,419,975,59.12,3.33,42.94,5.3,low,none,rising,stable,
2026-04-25T09:39:22.690134+00:00,1777109962.6901343,407,978,62.65,2.93,47.61,4.7,optimal,none,rising,stable,
2026-04-25T09:39:23.995439+00:00,1777109963.9954393,544,938,22.35,8.27,46.84,4.83,optimal,none,rising,stable,
2026-04-25T09:39:24.150917+00:00,1777109964.1509166,534,942,25.29,7.73,46.03,4.96,optimal,none,falling,stable,
2026-04-25T09:39:24.152126+00:00,1777109964.1521258,523,946,28.53,7.2,44.37,5.2,low,none,falling,stable,
2026-04-25T09:39:24.152668+00:00,1777109964.152668,512,950,31.76,6.67,42.24,5.48,low,none,falling,rising,
2026-04-25T09:39:24.153296+00:00,1777109964.1532955,478,960,41.76,5.33,40.92,5.65,low,none,falling,stable,
2026-04-25T09:39:24.153733+00:00,1777109964.1537328,454,967,48.82,4.4,40.03,5.73,low,none,falling,stable,
2026-04-25T09:39:24.154239+00:00,1777109964.1542394,442,970,52.35,4.0,39.19,5.82,low,none,rising,stable,
2026-04-25T09:39:24.154757+00:00,1777109964.1547565,430,972,55.88,3.73,38.34,5.92,low,none,rising,falling,
2026-04-25T09:39:24.155271+00:00,1777109964.1552708,419,975,59.12,3.33,42.94,5.3,low,none,rising,stable,
2026-04-25T09:39:24.155767+00:00,1777109964.1557674,407,978,62.65,2.93,47.61,4.7,optimal,none,rising,stable,
2026-04-25T09:39:25.194685+00:00,1777109965.1946845,544,938,22.35,8.27,46.84,4.83,optimal,none,rising,stable,
2026-04-25T09:39:25.367245+00:00,1777109965.3672452,534,942,25.29,7.73,46.03,4.96,optimal,none,falling,stable,
2026-04-25T09:39:25.368143+00:00,1777109965.3681426,523,946,28.53,7.2,44.37,5.2,low,none,falling,stable,
2026-04-25T09:39:25.368607+00:00,1777109965.368607,512,950,31.76,6.67,42.24,5.48,low,none,falling,rising,
2026-04-25T09:39:25.369062+00:00,1777109965.369062,478,960,41.76,5.33,40.92,5.65,low,none,falling,stable,
2026-04-25T09:39:25.369591+00:00,1777109965.3695912,454,967,48.82,4.4,40.03,5.73,low,none,falling,stable,
2026-04-25T09:39:25.369995+00:00,1777109965.369995,442,970,52.35,4.0,39.19,5.82,low,none,rising,stable,
2026-04-25T09:39:25.370366+00:00,1777109965.3703659,430,972,55.88,3.73,38.34,5.92,low,none,rising,falling,
2026-04-25T09:39:25.370725+00:00,1777109965.3707252,419,975,59.12,3.33,42.94,5.3,low,none,rising,stable,
2026-04-25T09:39:25.371193+00:00,1777109965.3711932,407,978,62.65,2.93,47.61,4.7,optimal,none,rising,stable,
2026-04-25T09:39:25.371611+00:00,1777109965.3716114,396,980,65.88,2.67,52.28,4.13,optimal,none,rising,stable,
2026-04-25T09:39:33.430646+00:00,1777109973.4306457,602,624,5.29,50.13,48.97,9.57,optimal,none,stable,rising,
2026-04-25T09:39:33.521191+00:00,1777109973.5211914,607,627,3.82,49.73,44.23,15.12,low,light,falling,rising,
2026-04-25T09:39:33.522467+00:00,1777109973.5224671,611,630,2.65,49.33,38.45,20.73,low,light,falling,rising,
2026-04-25T09:39:33.523255+00:00,1777109973.5232553,534,942,25.29,7.73,35.07,21.2,low,light,falling,rising,
2026-04-25T09:39:33.523876+00:00,1777109973.5238762,523,946,28.53,7.2,31.65,21.63,low,light,falling,rising,
2026-04-25T09:39:33.524260+00:00,1777109973.5242596,512,950,31.76,6.67,28.23,22.05,low,light,falling,falling,
2026-04-25T09:39:33.524736+00:00,1777109973.5247357,478,960,41.76,5.33,25.62,22.35,low,light,rising,falling,
2026-04-25T09:39:33.525160+00:00,1777109973.52516,454,967,48.82,4.4,23.49,22.57,dry,light,rising,falling,TOO_DRY
2026-04-25T09:39:33.525550+00:00,1777109973.5255504,442,970,52.35,4.0,29.37,16.8,low,light,rising,falling,
2026-04-25T09:39:33.525961+00:00,1777109973.5259607,430,972,55.88,3.73,35.88,11.05,low,none,rising,falling,
2026-04-25T09:39:33.526355+00:00,1777109973.5263553,419,975,59.12,3.33,42.94,5.3,low,none,rising,stable,
2026-04-25T09:39:33.526799+00:00,1777109973.5267992,407,978,62.65,2.93,47.61,4.7,optimal,none,rising,stable,
2026-04-25T09:39:33.527241+00:00,1777109973.5272408,396,980,65.88,2.67,52.28,4.13,optimal,none,rising,stable,
2026-04-25T09:39:33.527623+00:00,1777109973.5276232,385,983,69.12,2.27,56.95,3.58,optimal,none,rising,stable,
2026-04-25T09:39:36.248564+00:00,1777109976.2485638,523,946,28.53,7.2,55.29,3.82,optimal,none,stable,stable,
2026-04-25T09:39:36.995984+00:00,1777109976.9959836,512,950,31.76,6.67,53.16,4.1,optimal,none,falling,stable,
2026-04-25T09:39:36.997491+00:00,1777109976.9974914,478,960,41.76,5.33,51.84,4.27,optimal,none,falling,stable,
2026-04-25T09:39:36.998805+00:00,1777109976.998805,454,967,48.82,4.4,50.95,4.35,optimal,none,falling,rising,
2026-04-25T09:39:36.999460+00:00,1777109976.9994595,442,970,52.35,4.0,50.11,4.43,optimal,none,falling,stable,
2026-04-25T09:39:36.999927+00:00,1777109976.999927,430,972,55.88,3.73,49.26,4.53,optimal,none,stable,stable,
2026-04-25T09:39:37.000328+00:00,1777109977.0003283,419,975,59.12,3.33,48.42,4.62,optimal,none,rising,stable,
2026-04-25T09:39:37.000705+00:00,1777109977.0007052,407,978,62.65,2.93,47.61,4.7,optimal,none,rising,stable,
2026-04-25T09:39:37.001070+00:00,1777109977.0010698,396,980,65.88,2.67,52.28,4.13,optimal,none,rising,stable,
2026-04-25T09:39:37.001572+00:00,1777109977.0015721,385,983,69.12,2.27,56.95,3.58,optimal,none,rising,stable,
2026-04-25T09:39:37.001965+00:00,1777109977.0019653,326,993,86.47,0.93,62.54,3.03,optimal,none,rising,stable,
